destination_port,flow_duration,total_fwd_packets,flow_bytes_per_sec,flow_packets_per_sec,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,fwd_packets_per_sec,bwd_packets_per_sec,avg_packet_size,label,dataset_source,dataset_step,binary_label,binary_label_desc
80,3590138.0,3,3.342489899,1.671244949,0.0,6.0,1.714285714,2.927700219,0.0,3,6.0,6.0,0.835622475,0.835622475,2.0,BENIGN,cic,1,0,Normal
80,10097733.0,10,1395.461734,1.980642586,0.0,2920.0,671.0,871.4971601,0.0,10,640.0,13451.0,0.990321293,0.990321293,704.55,BENIGN,cic,1,0,Normal
46646,49.0,1,0.0,40816.32653,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,20408.16327,20408.16327,0.0,BENIGN,cic,1,0,Normal
44267,46.0,2,0.0,43478.260869565216,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,43478.260869565216,0.0,0.0,Syn,cic,1,1,Attack
443,142089.0,45,743942.1771,703.7842479,0.0,4344.0,1046.594059,1172.156919,0.0,55,1313.0,104393.0,316.7029116,387.0813363,1057.06,BENIGN,cic,1,0,Normal
53,163.0,2,1300613.497,24539.8773,37.0,69.0,49.8,17.52712184,0.0,2,74.0,138.0,12269.93865,12269.93865,62.25,BENIGN,cic,1,0,Normal
443,142210.0,44,784037.6907,703.18543,0.0,4344.0,1103.940594,1225.151973,0.0,56,1313.0,110185.0,309.4015892,393.7838408,1114.98,BENIGN,cic,1,0,Normal
80,40467.0,3,296167.2474,197.6919465,0.0,8688.0,1331.666667,2916.769532,0.0,5,390.0,11595.0,74.13447995,123.5574666,1498.125,DoS Hulk,cic,1,1,Attack
80,28.033001,10,1569.0,0.32105,0.0,2.052941,0.684314,0.967766,6.0,4,803.0,766.0,0.178361,0.422795,2.052941,DDoS,botiot,1,1,Attack
1041.0,1.3e-05,2,120.0,76923.078125,1.3e-05,1.3e-05,1.3e-05,0.0,1.0,1,60.0,60.0,0.0,0.0,1.3e-05,Reconnaissance,botiot,1,1,Attack
53,176.0,2,1272727.273,22727.27273,48.0,64.0,54.4,8.76356092,0.0,2,96.0,128.0,11363.63636,11363.63636,68.0,BENIGN,cic,1,0,Normal
80.0,38.03006,10,2130.0,0.236655,0.0,0.000156,3.9e-05,6.8e-05,6.0,4,734.0,1396.0,0.131475,0.096624,0.000156,DoS,botiot,1,1,Attack
8080,79121.0,4,4309.854527,88.47208706,0.0,195.0,42.625,75.57576615,0.0,3,207.0,134.0,50.55547832,37.91660874,48.71428571,Bot,cic,1,1,Attack
80,4021871.0,4,5.967371902,0.994561984,6.0,6.0,6.0,0.0,0.0,0,24.0,0.0,0.994561984,0.0,7.5,DDoS,cic,1,1,Attack
80,21.032204,10,1626.0,0.427915,0.0,0.029877,0.009959,0.014084,6.0,4,860.0,766.0,0.237731,0.5914,0.029877,DDoS,botiot,1,1,Attack
57845,34481.0,5,103564.2818,174.0088745,6.0,1430.0,511.0,676.0604016,0.0,1,3565.0,6.0,145.0073954,29.00147908,596.1666667,BENIGN,cic,1,0,Normal
443,62596673.0,29,688.1356139,1.054369136,0.0,2920.0,642.9104478,753.0761306,0.0,37,1609.0,41466.0,0.463283408,0.591085728,652.6515152,BENIGN,cic,1,0,Normal
4861,47.0,2,0.0,42553.19148936171,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,42553.191489361714,0.0,0.0,TFTP,cic,1,1,Attack
57793,1.0,2,2944000000.0,2000000.0,1472.0,1472.0,1472.0,0.0,0.0,0,2944.0,0.0,2000000.0,0.0,2208.0,DrDoS_MSSQL,cic,1,1,Attack
80,6037912.0,5,4.968605041,0.82810084,6.0,6.0,6.0,0.0,0.0,0,30.0,0.0,0.82810084,0.0,7.2,DDoS,cic,1,1,Attack
58270,3.0,2,10300000.0,666666.6667,0.0,31.0,20.66666667,17.89785834,0.0,0,31.0,0.0,666666.6667,0.0,31.0,BENIGN,cic,1,0,Normal
13463,79523.0,200,1106598.0911182929,2514.995661632484,440.0,440.0,440.0,0.0,0.0,0,88000.0,0.0,2514.995661632484,0.0,442.2,DrDoS_DNS,cic,1,1,Attack
53,230.0,2,1408695.652,17391.30435,30.0,132.0,70.8,55.86770087,0.0,2,60.0,264.0,8695.652174,8695.652174,88.5,BENIGN,cic,1,0,Normal
80,3165705.0,4,7.581249674,1.263541612,6.0,6.0,6.0,0.0,0.0,0,24.0,0.0,1.263541612,0.0,7.5,DDoS,cic,1,1,Attack
9251,1.0,2,458000000.0,2000000.0,229.0,229.0,229.0,0.0,0.0,0,458.0,0.0,2000000.0,0.0,343.5,DrDoS_SNMP,cic,1,1,Attack
80.0,13.935471,10,1526.0,0.645834,0.0,2.051265,0.683791,0.96695,6.0,4,760.0,766.0,0.358797,0.252436,2.051374,DoS,botiot,1,1,Attack
80,898094.0,3,12952.9871,10.02122272,0.0,5840.0,1163.3,2138.329153,0.0,6,26.0,11607.0,3.340407574,6.680815149,1292.555556,DDoS,cic,1,1,Attack
53,144889.0,1,2063.648724,13.8036704,64.0,235.0,121.0,98.72689603,0.0,1,64.0,235.0,6.901835198,6.901835198,181.5,BENIGN,cic,1,0,Normal
80,14.000346,10,1745.0,0.642841,0.0,1.974543,0.658211,0.930787,6.0,4,979.0,766.0,0.357134,0.249464,1.974634,DDoS,botiot,1,1,Attack
53,172.0,2,1953488.372,23255.81395,68.0,100.0,80.8,17.52712184,0.0,2,136.0,200.0,11627.90698,11627.90698,101.0,BENIGN,cic,1,0,Normal
53,23365.0,1,6676.653114,85.59811684,39.0,117.0,65.0,45.033321,0.0,1,39.0,117.0,42.79905842,42.79905842,97.5,BENIGN,cic,1,0,Normal
57875,60.0,1,200000.0,33333.33333,6.0,6.0,6.0,0.0,0.0,1,6.0,6.0,16666.66667,16666.66667,9.0,BENIGN,cic,1,0,Normal
53,174.0,2,919540.2299,22988.50575,32.0,48.0,38.4,8.76356092,0.0,2,64.0,96.0,11494.25287,11494.25287,48.0,BENIGN,cic,1,0,Normal
53,20626.0,2,13769.029380393678,193.9299912731504,43.0,99.0,65.4,30.672463220289305,0.0,2,86.0,198.0,96.9649956365752,96.9649956365752,81.75,BENIGN,cic,1,0,Normal
80,6.823356,8,1300.0,1.025888,7.9e-05,0.03334,0.016709,0.016631,5.0,3,600.0,700.0,0.586222,0.293111,0.033419,DDoS,botiot,1,1,Attack
443,175.0,2,68571.42857,11428.57143,6.0,6.0,6.0,0.0,0.0,0,12.0,0.0,11428.57143,0.0,9.0,BENIGN,cic,1,0,Normal
80.0,116.989212,10,1664.0,0.07693,0.0,0.000123,3.1e-05,5.3e-05,6.0,4,898.0,766.0,0.042739,0.24953,0.000123,DDoS,botiot,1,1,Attack
55132,3.0,2,4000000.0,666666.6667,6.0,6.0,6.0,0.0,0.0,0,12.0,0.0,666666.6667,0.0,9.0,BENIGN,cic,1,0,Normal
53,190.0,2,2105263.158,21052.63158,36.0,164.0,87.2,70.10848736,0.0,2,72.0,328.0,10526.31579,10526.31579,109.0,BENIGN,cic,1,0,Normal
80,742598.0,3,15665.27246,12.1196125,0.0,5755.0,1163.3,2131.87096,0.0,6,26.0,11607.0,4.039870832,8.079741664,1292.555556,DDoS,cic,1,1,Attack
21,228.0,2,61403.50877,13157.89474,0.0,14.0,7.0,8.082903769,0.0,1,14.0,0.0,8771.929825,4385.964912,9.333333333,FTP-Patator,cic,1,1,Attack
53,1050.0,2,226666.6667,3809.52381,29.0,90.0,53.4,33.41107601,0.0,2,58.0,180.0,1904.761905,1904.761905,66.75,BENIGN,cic,1,0,Normal
53,290.0,2,910344.8276,13793.10345,33.0,99.0,59.4,36.1496888,0.0,2,66.0,198.0,6896.551724,6896.551724,74.25,BENIGN,cic,1,0,Normal
80.0,7.465442,8,2241.0,0.937654,0.00892,0.040315,0.024617,0.015697,5.0,3,911.0,1330.0,0.535802,0.267901,0.049235,DoS,botiot,1,1,Attack
80,66061.0,7,14198.997895884107,136.237719683323,0.0,469.0,93.8,197.74776301586263,0.0,2,938.0,0.0,105.96267086480678,30.275048818516225,104.22222222222224,BENIGN,cic,1,0,Normal
443,196656.0,44,522862.2569,518.6721992,0.0,4344.0,998.2912621,1085.819683,0.0,58,1313.0,101511.0,223.7409487,294.9312505,1008.078431,BENIGN,cic,1,0,Normal
53,262.0,2,1129770.992,15267.17557,45.0,103.0,68.2,31.76790834,0.0,2,90.0,206.0,7633.587786,7633.587786,85.25,BENIGN,cic,1,0,Normal
53,61544.0,1,2518.523333,32.49707526,53.0,102.0,69.33333333,28.29016319,0.0,1,53.0,102.0,16.24853763,16.24853763,104.0,BENIGN,cic,1,0,Normal
80,6023754.0,4,3.984226447,0.664037741,6.0,6.0,6.0,0.0,0.0,0,24.0,0.0,0.664037741,0.0,7.5,DDoS,cic,1,1,Attack
443,142848.0,49,760430.6676,763.0488351,0.0,4344.0,987.5090909,1084.40663,0.0,60,1337.0,107289.0,343.0219534,420.0268817,996.5688073,BENIGN,cic,1,0,Normal
80.0,26.762077,10,1571.0,0.336297,0.0,7.2e-05,1.8e-05,3.1e-05,6.0,4,805.0,766.0,0.186832,0.249869,7.2e-05,DDoS,botiot,1,1,Attack
56988,80852.0,194,1055756.1965071985,2399.445901152724,440.0,440.0,440.0,0.0,0.0,0,85360.0,0.0,2399.445901152724,0.0,442.2680412371133,DrDoS_DNS,cic,1,1,Attack
53,20603.0,2,28539.53307770713,194.1464835218172,83.0,211.0,134.2,70.10848736066126,0.0,2,166.0,422.0,97.0732417609086,97.0732417609086,167.75,BENIGN,cic,1,0,Normal
80,390571.0,3,9975.138963,20.48283155,0.0,1460.0,432.8888889,627.3986859,0.0,5,256.0,3640.0,7.68106183,12.80176972,487.0,BENIGN,cic,1,0,Normal
80,113.536926,10,1491.0,0.079269,0.0,0.000105,2.6e-05,4.5e-05,6.0,4,725.0,766.0,0.044039,0.249881,0.000105,DDoS,botiot,1,1,Attack
80,35912.0,3,331894.6313,278.458454,0.0,5792.0,1083.545455,1825.316595,0.0,7,324.0,11595.0,83.5375362,194.9209178,1191.9,DoS Hulk,cic,1,1,Attack
8719,360204.0,2,33.31445514,5.55240919,6.0,6.0,6.0,0.0,0.0,0,12.0,0.0,5.55240919,0.0,9.0,BENIGN,cic,1,0,Normal
37388,51.0,3,0.0,137254.902,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,58823.52941,78431.37255,0.0,BENIGN,cic,1,0,Normal
80,6.114843,8,1599.0,1.144755,9.8e-05,0.012206,0.006152,0.006054,5.0,3,899.0,700.0,0.654146,0.327073,0.012304,DDoS,botiot,1,1,Attack
7004,52.0,1,153846.1538,38461.53846,2.0,6.0,3.333333333,2.309401077,0.0,1,2.0,6.0,19230.76923,19230.76923,5.0,PortScan,cic,1,1,Attack
80.0,101.666588,10,1683.0,0.088525,0.0,9.6e-05,2.4e-05,4.2e-05,6.0,4,917.0,766.0,0.04918,0.278278,9.6e-05,DDoS,botiot,1,1,Attack
80,357478.0,4,34472.05143,27.97374943,0.0,4344.0,1120.272727,1557.702673,0.0,6,728.0,11595.0,11.18949977,16.78424966,1232.3,DoS Hulk,cic,1,1,Attack
80,18613736.0,6,210.5971633,0.537237661,0.0,3525.0,356.3636364,1057.577635,0.0,4,395.0,3525.0,0.322342597,0.214895065,392.0,DoS GoldenEye,cic,1,1,Attack
53,25148.0,1,4533.163671,79.52918721,49.0,65.0,54.33333333,9.237604307,0.0,1,49.0,65.0,39.76459361,39.76459361,81.5,BENIGN,cic,1,0,Normal
80,53.944622,10,1676.0,0.166838,0.0,4.808089,1.602696,2.266555,6.0,4,910.0,766.0,0.092688,0.30445,4.808089,DDoS,botiot,1,1,Attack
443,30894678.0,12,160.8367629,0.712096757,0.0,1867.0,216.0434783,490.9310707,0.0,10,1166.0,3803.0,0.388416413,0.323680344,225.8636364,BENIGN,cic,1,0,Normal
53,55936.0,4,8867.276888,143.020595,32.0,92.0,58.66666667,31.6227766,0.0,4,128.0,368.0,71.51029748,71.51029748,66.0,BENIGN,cic,1,0,Normal
59167,122.0,1,0.0,24590.16393442623,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,8196.721311475409,16393.442622950817,0.0,BENIGN,cic,1,0,Normal
80,917809.0,3,12674.75041,8.716410495,0.0,10135.0,1292.555556,3350.634907,0.0,5,26.0,11607.0,3.268653936,5.447756559,1454.125,DDoS,cic,1,1,Attack
80.0,117.015137,10,1674.0,0.076913,0.0,0.040649,0.022381,0.016848,6.0,4,908.0,766.0,0.04273,0.591873,0.067143,DDoS,botiot,1,1,Attack
8080,71792.0,4,4749.83285,97.50390016,0.0,195.0,42.625,75.57576615,0.0,3,207.0,134.0,55.71651437,41.78738578,48.71428571,Bot,cic,1,1,Attack
443,144762.0,42,690236.388,676.9732388,0.0,4344.0,1009.292929,1096.488302,0.0,56,1319.0,98601.0,290.1313881,386.8418508,1019.591837,BENIGN,cic,1,0,Normal
80.0,7.018288,8,2183.0,0.997394,0.0,4.707837,2.353919,2.353919,5.0,3,853.0,1330.0,0.56994,0.424824,4.707837,DoS,botiot,1,1,Attack
53532,197.0,1,0.0,15228.4264,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,5076.142132,10152.28426,0.0,BENIGN,cic,1,0,Normal
443,115799649.0,23,91.98646189,0.379966609,0.0,1418.0,236.7111111,447.7327542,0.0,21,2219.0,8433.0,0.198618909,0.1813477,242.0909091,BENIGN,cic,1,0,Normal
80,113.524384,11,1894.0,0.088087,0.0,0.207456,0.051864,0.089831,7.0,4,1128.0,766.0,0.052852,0.24906,0.207456,DDoS,botiot,1,1,Attack
53,311.0,2,874598.0707,12861.73633,37.0,99.0,61.8,33.95879857,0.0,2,74.0,198.0,6430.868167,6430.868167,77.25,BENIGN,cic,1,0,Normal
53,0.169052,2,936.0,5.915339,0.169052,0.169052,0.169052,0.0,1.0,1,91.0,845.0,0.0,0.0,0.169052,Normal,botiot,1,0,Normal
80.0,18.810814,8,2137.0,0.372126,0.00012,0.040316,0.020218,0.020098,5.0,3,807.0,1330.0,0.212644,0.106322,0.040436,DoS,botiot,1,1,Attack
21,829.0,3,0.0,4825.09047,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3618.817853,1206.272618,0.0,PortScan,cic,1,1,Attack
53833,2.0,2,1472000000.0,1000000.0,1472.0,1472.0,1472.0,0.0,0.0,0,2944.0,0.0,1000000.0,0.0,2208.0,DrDoS_MSSQL,cic,1,1,Attack
53,98702.0,2,4478.126076,40.52602784,36.0,185.0,95.6,81.61066107,0.0,2,72.0,370.0,20.26301392,20.26301392,119.5,BENIGN,cic,1,0,Normal
80,113.55426,10,1665.0,0.079257,0.0,0.013896,0.004632,0.006551,6.0,4,899.0,766.0,0.044032,0.593024,0.013896,DDoS,botiot,1,1,Attack
80.0,18.834066,8,2093.0,0.371667,0.0,0.000112,3.7e-05,5.3e-05,5.0,3,763.0,1330.0,0.212381,0.145347,0.000112,DoS,botiot,1,1,Attack
53,195.0,2,1497435.897,20512.82051,41.0,105.0,66.6,35.05424368,0.0,2,82.0,210.0,10256.41026,10256.41026,83.25,BENIGN,cic,1,0,Normal
4919,3.0,2,294666666.6666667,666666.6666666666,442.0,442.0,442.0,0.0,0.0,0,884.0,0.0,666666.6666666665,0.0,663.0,UDP,cic,1,1,Attack
49148,1.0,2,802000000.0,2000000.0,401.0,401.0,401.0,0.0,0.0,0,802.0,0.0,2000000.0,0.0,601.5,DrDoS_UDP,cic,1,1,Attack
53,195.0,2,1661538.462,20512.82051,30.0,132.0,70.8,55.86770087,0.0,2,60.0,264.0,10256.41026,10256.41026,88.5,BENIGN,cic,1,0,Normal
80,80034360.0,8,145.6499433,0.149935603,0.0,8760.0,897.1538462,2488.507044,0.0,4,56.0,11601.0,0.099957068,0.049978534,971.9166667,DDoS,cic,1,1,Attack
80,6003514.0,3,1934.367106,1.499122014,0.0,4344.0,1161.3,1643.79818,0.0,6,18.0,11595.0,0.499707338,0.999414676,1290.333333,PortScan,cic,1,1,Attack
6493,1.0,2,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2000000.0,0.0,0.0,Syn,cic,1,1,Attack
443,116790696.0,21,63.51533345,0.351055361,0.0,1460.0,176.6190476,392.5910149,0.0,20,1427.0,5991.0,0.179808844,0.171246518,180.9268293,BENIGN,cic,1,0,Normal
80,21.040104,10,1765.0,0.427755,0.0,0.020498,0.006833,0.009663,6.0,4,999.0,766.0,0.237641,0.5923,0.020498,DDoS,botiot,1,1,Attack
27715.0,4.4e-05,2,120.0,22727.273438,4.4e-05,4.4e-05,4.4e-05,0.0,1.0,1,60.0,60.0,0.0,0.0,4.4e-05,Reconnaissance,botiot,1,1,Attack
2700,1.0,2,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2000000.0,0.0,0.0,TFTP,cic,1,1,Attack
80,834.0,2,11990.40767,3597.122302,2.0,6.0,3.0,2.0,0.0,1,8.0,2.0,2398.081535,1199.040767,4.0,PortScan,cic,1,1,Attack
80,78.0,2,153846.1538,25641.02564,6.0,6.0,6.0,0.0,0.0,0,12.0,0.0,25641.02564,0.0,9.0,BENIGN,cic,1,0,Normal
53,20627.0,2,10956.513307800456,193.92058951859207,34.0,79.0,52.0,24.647515087732486,0.0,2,68.0,158.0,96.96029475929608,96.96029475929608,65.0,BENIGN,cic,1,0,Normal
24486,1.0,2,786000000.0,2000000.0,393.0,393.0,393.0,0.0,0.0,0,786.0,0.0,2000000.0,0.0,589.5,DrDoS_UDP,cic,1,1,Attack
443,141851.0,47,704443.3948,719.0643704,0.0,4344.0,970.1553398,1111.09528,0.0,55,1325.0,98601.0,331.3335824,387.7307879,979.6666667,BENIGN,cic,1,0,Normal
53,24047.0,2,16966.7734,166.3409157,35.0,169.0,88.6,73.39482271,0.0,2,70.0,338.0,83.17045785,83.17045785,110.75,BENIGN,cic,1,0,Normal
80,104536.0,3,114716.4613,76.52865998,0.0,5792.0,1332.444444,2531.639395,0.0,5,397.0,11595.0,28.69824749,47.83041249,1499.0,DoS Hulk,cic,1,1,Attack
80,148671.0,3,80567.15836,67.26261342,0.0,5792.0,1088.909091,1822.946651,0.0,7,383.0,11595.0,20.17878403,47.0838294,1197.8,DoS Hulk,cic,1,1,Attack
80.0,13.939466,10,1813.0,0.645649,0.0,1.91067,0.636919,0.900678,6.0,4,1047.0,766.0,0.358694,0.249402,1.910757,DDoS,botiot,1,1,Attack
29873,2.0,2,1472000000.0,1000000.0,1472.0,1472.0,1472.0,0.0,0.0,0,2944.0,0.0,1000000.0,0.0,2208.0,DrDoS_MSSQL,cic,1,1,Attack
80.0,5.728451,8,1482.0,1.221971,8.7e-05,0.022094,0.011091,0.011003,5.0,3,782.0,700.0,0.698269,0.349135,0.022181,DDoS,botiot,1,1,Attack
53,188514.0,2,1527.737993,21.21858324,39.0,105.0,65.4,36.1496888,0.0,2,78.0,210.0,10.60929162,10.60929162,81.75,BENIGN,cic,1,0,Normal
53,46975.0,2,5364.555615,85.15167642,45.0,81.0,59.4,19.71801207,0.0,2,90.0,162.0,42.57583821,42.57583821,74.25,BENIGN,cic,1,0,Normal
22,2.455534,31,5472.0,12.217302,2.455534,2.455534,2.455534,0.0,15.0,16,1868.0,3604.0,5.701407,6.108651,2.455534,Theft,botiot,1,1,Attack
53,171.0,2,912280.7018,23391.81287,31.0,47.0,37.4,8.76356092,0.0,2,62.0,94.0,11695.90643,11695.90643,46.75,BENIGN,cic,1,0,Normal
53,24086.0,2,23582.16391,166.0715768,47.0,237.0,123.0,104.0672859,0.0,2,94.0,474.0,83.03578842,83.03578842,153.75,BENIGN,cic,1,0,Normal
21030,1.0,2,458000000.0,2000000.0,229.0,229.0,229.0,0.0,0.0,0,458.0,0.0,2000000.0,0.0,343.5,DrDoS_SNMP,cic,1,1,Attack
43378,470.0,2,0.0,4255.319149,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4255.319149,0.0,0.0,BENIGN,cic,1,0,Normal
80,28041.0,1,0.0,71.32413252023822,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,35.66206626011911,35.66206626011911,0.0,BENIGN,cic,1,0,Normal
80,4.0,2,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500000.0,0.0,0.0,DoS Hulk,cic,1,1,Attack
80,20.866581,10,1705.0,0.431312,0.0,0.000128,3.2e-05,5.5e-05,6.0,4,939.0,766.0,0.239618,0.25219,0.000128,DDoS,botiot,1,1,Attack
443,143368.0,14,57258.244517605046,188.3265442776631,0.0,2860.0,293.17857142857144,628.6967150572758,0.0,13,1639.0,6570.0,97.65080073656604,90.67574354109703,304.037037037037,BENIGN,cic,1,0,Normal
80,3.0,2,0.0,666666.6667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,666666.6667,0.0,0.0,DoS Hulk,cic,1,1,Attack
443,54.0,1,111111.1111,37037.03704,0.0,6.0,2.0,3.464101615,0.0,1,0.0,6.0,18518.51852,18518.51852,3.0,PortScan,cic,1,1,Attack
54774,1.0,2,2944000000.0,2000000.0,1472.0,1472.0,1472.0,0.0,0.0,0,2944.0,0.0,2000000.0,0.0,2208.0,DrDoS_MSSQL,cic,1,1,Attack
443,5300809.0,8,622.9237839,2.829756741,0.0,1460.0,206.375,481.7009965,0.0,7,374.0,2928.0,1.509203595,1.320553146,220.1333333,BENIGN,cic,1,0,Normal
80,964521.0,3,12054.68829,7.257488432,0.0,10135.0,1453.375,3544.652026,0.0,4,26.0,11601.0,3.110352185,4.147136247,1661.0,DDoS,cic,1,1,Attack
80,113.546783,10,1638.0,0.079262,0.0,0.021255,0.007085,0.01002,6.0,4,872.0,766.0,0.044035,0.592497,0.021255,DDoS,botiot,1,1,Attack
39270,27605.0,15,669842.4199,760.7317515,0.0,2920.0,840.5,1041.088247,0.0,6,18467.0,24.0,543.3798225,217.351929,880.5238095,BENIGN,cic,1,0,Normal
53,20706.0,2,19318.07205640877,193.1807205640877,47.0,153.0,89.4,58.05859109554761,0.0,2,94.0,306.0,96.59036028204386,96.59036028204386,111.75,BENIGN,cic,1,0,Normal
80,125795.0,1,95.39329862,15.8988831,6.0,6.0,6.0,0.0,0.0,1,6.0,6.0,7.949441552,7.949441552,9.0,BENIGN,cic,1,0,Normal
443,65233251.0,13,24.32808385,0.413899347,0.0,517.0,56.67857143,141.6607982,0.0,14,1082.0,505.0,0.199284871,0.214614476,58.77777778,BENIGN,cic,1,0,Normal
80.0,19.977514,10,1567.0,0.450507,0.0,0.000305,7.6e-05,0.000132,6.0,4,801.0,766.0,0.250281,0.271922,0.000305,DoS,botiot,1,1,Attack
443,30369549.0,11,233.6550997,0.823192995,0.0,1448.0,272.9230769,482.7165564,0.0,14,1328.0,5768.0,0.362204918,0.460988077,283.84,BENIGN,cic,1,0,Normal
443,83636.0,2,143.4788847,23.91314745,6.0,6.0,6.0,0.0,0.0,0,12.0,0.0,23.91314745,0.0,9.0,BENIGN,cic,1,0,Normal
80,5120676.0,4,4.686881185,0.781146864,6.0,6.0,6.0,0.0,0.0,0,24.0,0.0,0.781146864,0.0,7.5,DDoS,cic,1,1,Attack
80,21.048304,10,1764.0,0.427588,0.0,0.013291,0.00443,0.006265,6.0,4,998.0,766.0,0.237549,0.593178,0.013291,DDoS,botiot,1,1,Attack
8080,71421.0,4,4774.506098,98.0103891,0.0,195.0,42.625,75.57576615,0.0,3,207.0,134.0,56.00593663,42.00445247,48.71428571,Bot,cic,1,1,Attack
8080,1.0,1,12000000.0,2000000.0,6.0,6.0,6.0,0.0,0.0,1,6.0,6.0,1000000.0,1000000.0,9.0,Bot,cic,1,1,Attack
2451,83.0,1,144578.3133,24096.38554,6.0,6.0,6.0,0.0,0.0,1,6.0,6.0,12048.19277,12048.19277,9.0,Bot,cic,1,1,Attack
80,13.99564,10,1613.0,0.643057,0.0,1.987003,0.662375,0.936654,6.0,4,847.0,766.0,0.357254,0.24982,1.987124,DDoS,botiot,1,1,Attack
37823,63927.0,200,1376570.1503277177,3128.5685234720854,440.0,440.0,440.0,0.0,0.0,0,88000.0,0.0,3128.568523472085,0.0,442.2,DrDoS_DNS,cic,1,1,Attack
53,180.0,2,1733333.333,22222.22222,46.0,110.0,71.6,35.05424368,0.0,2,92.0,220.0,11111.11111,11111.11111,89.5,BENIGN,cic,1,0,Normal
80.0,7.059899,10,1897.0,1.274806,0.050736,1.965438,1.008087,0.957351,6.0,4,1131.0,766.0,0.708225,0.588875,2.016174,DoS,botiot,1,1,Attack
53,178.0,2,1101123.596,22471.91011,41.0,57.0,47.4,8.76356092,0.0,2,82.0,114.0,11235.95506,11235.95506,59.25,BENIGN,cic,1,0,Normal
41563,1.0,2,458000000.0,2000000.0,229.0,229.0,229.0,0.0,0.0,0,458.0,0.0,2000000.0,0.0,343.5,DrDoS_SNMP,cic,1,1,Attack
80.0,13.925303,10,1526.0,0.646306,0.0,2.031857,0.677316,0.957805,6.0,4,760.0,766.0,0.359059,0.25224,2.031947,DoS,botiot,1,1,Attack
80,154639.0,3,77063.35401,58.20006596,0.0,7240.0,1191.7,2227.152744,0.0,6,322.0,11595.0,19.40002199,38.80004397,1324.111111,DoS Hulk,cic,1,1,Attack
80,112111662.0,17,20.51526094,0.285429717,0.0,598.0,69.6969697,190.7405772,0.0,15,1195.0,1105.0,0.151634537,0.13379518,71.875,BENIGN,cic,1,0,Normal
1816,104235.0,4,13412.001726867176,38.37482611406917,330.0,369.0,345.6,21.36117974270148,0.0,0,1398.0,0.0,38.37482611406917,0.0,432.0,DrDoS_UDP,cic,1,1,Attack
53,273.0,2,1465201.465,14652.01465,36.0,164.0,87.2,70.10848736,0.0,2,72.0,328.0,7326.007326,7326.007326,109.0,BENIGN,cic,1,0,Normal
44731,2.0,2,1472000000.0,1000000.0,1472.0,1472.0,1472.0,0.0,0.0,0,2944.0,0.0,1000000.0,0.0,2208.0,DrDoS_MSSQL,cic,1,1,Attack
53,0.283913,2,480.0,3.522206,0.283913,0.283913,0.283913,0.0,1.0,1,91.0,389.0,0.0,0.0,0.283913,Normal,botiot,1,0,Normal
51340,74.0,1,0.0,27027.02703,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,13513.51351,13513.51351,0.0,BENIGN,cic,1,0,Normal
19382,3.0,2,294666666.6666667,666666.6666666666,442.0,442.0,442.0,0.0,0.0,0,884.0,0.0,666666.6666666665,0.0,663.0,UDP,cic,1,1,Attack
9136,4.0,3,63300000.0,750000.0,6.0,216.0,117.25,114.4825314,0.0,0,253.0,0.0,750000.0,0.0,156.3333333,BENIGN,cic,1,0,Normal
123,0.219862,2,180.0,4.548307,0.219862,0.219862,0.219862,0.0,1.0,1,90.0,90.0,0.0,0.0,0.219862,Normal,botiot,1,0,Normal
80,1074870.0,4,22.32828156,3.72138026,6.0,6.0,6.0,0.0,0.0,0,24.0,0.0,3.72138026,0.0,7.5,DDoS,cic,1,1,Attack
443,69218291.0,220,3195.268141,7.873641376,0.0,4380.0,405.0750916,718.559747,0.0,325,13463.0,207708.0,3.178350647,4.695290729,405.8183486,BENIGN,cic,1,0,Normal
36663.0,0.0,2,120.0,0.0,0.0,7e-06,4e-06,4e-06,2.0,0,120.0,0.0,0.0,0.0,7e-06,Reconnaissance,botiot,1,1,Attack
123,0.007321,2,180.0,136.593353,0.007321,0.007321,0.007321,0.0,1.0,1,90.0,90.0,0.0,0.0,0.007321,Normal,botiot,1,0,Normal
11759,2.0,2,1472000000.0,1000000.0,1472.0,1472.0,1472.0,0.0,0.0,0,2944.0,0.0,1000000.0,0.0,2208.0,DrDoS_DNS,cic,1,1,Attack
